timestamp,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price
108300,9995,21,,,,,10005,21,,,,,10000.0
108400,9996,1,9995.0,25.0,,,10002,8,10004.0,1.0,10005.0,25.0,9999.0
108500,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0
108600,9996,1,9995.0,26.0,,,9998,4,10004.0,1.0,10005.0,26.0,9997.0
108700,9995,23,,,,,10005,23,,,,,10000.0
108800,9995,20,,,,,10005,20,,,,,10000.0
108900,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0
109000,9995,20,,,,,10002,2,10005.0,20.0,,,9998.5
109100,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
109200,9998,2,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10001.0
109300,9995,21,,,,,10005,21,,,,,10000.0
109400,9995,21,,,,,10005,21,,,,,10000.0
109500,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0
109600,9996,2,9995.0,27.0,,,9998,1,10004.0,2.0,10005.0,27.0,9997.0
109700,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0
109800,10002,1,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10003.0
109900,10002,1,9995.0,27.0,,,10005,27,,,,,10003.5
110000,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0
110100,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0
110200,9995,20,,,,,10005,20,,,,,10000.0
110300,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0
110400,9995,30,,,,,10005,30,,,,,10000.0
110500,9995,21,,,,,10005,21,,,,,10000.0
110600,10002,8,9995.0,28.0,,,10005,28,,,,,10003.5
110700,9998,3,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10001.0
110800,9995,30,,,,,10005,30,,,,,10000.0
110900,9995,24,,,,,10005,24,,,,,10000.0
111000,9996,2,9995.0,22.0,,,9998,1,10004.0,2.0,10005.0,22.0,9997.0
111100,9996,2,9995.0,25.0,,,9998,4,10004.0,2.0,10005.0,25.0,9997.0
111200,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0
111300,9996,1,9995.0,29.0,,,9998,3,10004.0,1.0,10005.0,29.0,9997.0
111400,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0
111500,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0
111600,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0
111700,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0
111800,9995,22,,,,,10005,22,,,,,10000.0
111900,9996,2,9995.0,20.0,,,10002,5,10004.0,2.0,10005.0,20.0,9999.0
112000,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0
112100,9996,2,9995.0,20.0,,,9998,5,10002.0,7.0,10004.0,2.0,9997.0
112200,9998,1,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10001.0
112300,9995,26,,,,,10005,26,,,,,10000.0
112400,9998,9,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0
112500,9996,2,9995.0,21.0,,,10002,3,10004.0,2.0,10005.0,21.0,9999.0
112600,9995,30,,,,,10005,30,,,,,10000.0
112700,9996,1,9995.0,28.0,,,10002,7,10004.0,1.0,10005.0,28.0,9999.0
112800,9995,22,,,,,10005,22,,,,,10000.0
112900,9998,1,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10001.0
113000,10002,4,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10003.0
113100,9998,3,9996.0,1.0,9995.0,20.0,10004,1,10005.0,20.0,,,10001.0
113200,9996,2,9995.0,29.0,,,10002,10,10004.0,2.0,10005.0,29.0,9999.0
113300,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0
113400,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0
113500,9995,21,,,,,10005,21,,,,,10000.0
113600,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0
113700,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0
113800,10002,1,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10003.0
113900,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0
114000,9996,2,9995.0,28.0,,,9998,11,10004.0,2.0,10005.0,28.0,9997.0
114100,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0
114200,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0
114300,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0
114400,9995,28,,,,,10002,2,10005.0,28.0,,,9998.5
114500,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0
114600,10002,1,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10003.0
114700,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0
114800,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0
114900,9995,21,,,,,10005,21,,,,,10000.0
115000,9998,8,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10001.0
115100,9995,25,,,,,10005,25,,,,,10000.0
115200,9995,21,,,,,10005,21,,,,,10000.0
115300,9995,28,,,,,9998,1,10002.0,10.0,10005.0,28.0,9996.5
115400,9995,24,,,,,10005,24,,,,,10000.0
115500,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0
115600,9998,8,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10001.0
115700,9995,25,,,,,10005,25,,,,,10000.0
115800,9998,9,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0
115900,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0
116000,9995,25,,,,,10005,25,,,,,10000.0
116100,9996,2,9995.0,22.0,,,10002,5,10004.0,2.0,10005.0,22.0,9999.0
116200,9995,27,,,,,10002,7,10005.0,27.0,,,9998.5
116300,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0
116400,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0
116500,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0
116600,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0
116700,10002,1,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10003.0
116800,10002,3,9995.0,30.0,,,10005,30,,,,,10003.5
116900,9996,1,9995.0,26.0,,,10002,9,10004.0,1.0,10005.0,26.0,9999.0
117000,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0
117100,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0
117200,9996,2,9995.0,20.0,,,10002,9,10004.0,2.0,10005.0,20.0,9999.0
117300,9998,5,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0
117400,9995,27,,,,,10005,27,,,,,10000.0
117500,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0
117600,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0
117700,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0
117800,9996,2,9995.0,29.0,,,10002,7,10004.0,2.0,10005.0,29.0,9999.0
117900,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0
118000,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
118100,9996,2,9995.0,23.0,,,10002,6,10004.0,2.0,10005.0,23.0,9999.0
118200,9995,21,,,,,10005,21,,,,,10000.0
118300,9996,1,9995.0,26.0,,,10002,9,10004.0,1.0,10005.0,26.0,9999.0
118400,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0
118500,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0
118600,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0
118700,9996,1,9995.0,26.0,,,10002,8,10004.0,1.0,10005.0,26.0,9999.0
118800,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0
118900,9995,25,,,,,10005,25,,,,,10000.0
119000,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0
119100,9996,2,9995.0,24.0,,,10002,8,10004.0,2.0,10005.0,24.0,9999.0
119200,9998,2,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10001.0
119300,9995,25,,,,,9998,1,10002.0,1.0,10005.0,25.0,9996.5
119400,9995,24,,,,,10005,24,,,,,10000.0
119500,9996,1,9995.0,25.0,,,10002,2,10004.0,1.0,10005.0,25.0,9999.0
119600,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0
119700,9998,2,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10001.0
119800,10000,4,9998.0,8.0,9995.0,26.0,10005,26,,,,,10002.5
119900,10002,1,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10003.0
120000,10002,1,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10003.0
120100,9995,22,,,,,10005,22,,,,,10000.0
120200,10002,1,9996.0,1.0,9995.0,23.0,10004,1,10005.0,23.0,,,10003.0
120300,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0
120400,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0
120500,9996,2,9995.0,21.0,,,10002,4,10004.0,2.0,10005.0,21.0,9999.0
120600,9998,1,9995.0,22.0,,,10005,22,,,,,10001.5
120700,9995,28,,,,,10005,28,,,,,10000.0
120800,9995,23,,,,,10005,23,,,,,10000.0
120900,9998,4,9995.0,23.0,,,10005,23,,,,,10001.5
121000,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0
121100,9998,5,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10001.0
121200,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
121300,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0
121400,10002,5,9995.0,27.0,,,10005,27,,,,,10003.5
121500,9995,29,,,,,10005,29,,,,,10000.0
121600,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0
121700,9996,2,9995.0,25.0,,,10002,1,10004.0,2.0,10005.0,25.0,9999.0
121800,9996,1,9995.0,30.0,,,10002,3,10004.0,1.0,10005.0,30.0,9999.0
121900,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
122000,9995,27,,,,,10005,27,,,,,10000.0
122100,9995,25,,,,,10005,25,,,,,10000.0
122200,9998,10,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10001.0
122300,9995,23,,,,,10005,23,,,,,10000.0
122400,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0
122500,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0
122600,9998,5,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0
122700,9995,25,,,,,10005,25,,,,,10000.0
122800,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0
122900,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0
123000,9998,1,9995.0,26.0,,,10005,26,,,,,10001.5
123100,9996,1,9995.0,25.0,,,10002,7,10004.0,1.0,10005.0,25.0,9999.0
123200,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0
123300,9995,29,,,,,10005,29,,,,,10000.0
123400,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0
123500,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0
123600,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0
123700,10002,6,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,,,10003.0
123800,9996,1,9995.0,23.0,,,9998,1,10002.0,3.0,10004.0,1.0,9997.0
123900,9995,26,,,,,10005,26,,,,,10000.0
124000,9995,20,,,,,10005,20,,,,,10000.0
124100,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0
124200,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0
124300,9995,20,,,,,10005,20,,,,,10000.0
124400,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0
124500,9996,1,9995.0,20.0,,,9998,5,10004.0,1.0,10005.0,20.0,9997.0
124600,9995,21,,,,,10002,1,10005.0,21.0,,,9998.5
124700,9996,2,9995.0,20.0,,,9998,1,10004.0,2.0,10005.0,20.0,9997.0
124800,9998,9,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10001.0
124900,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0
125000,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0
125100,9995,27,,,,,10005,27,,,,,10000.0
125200,10002,4,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10003.0
125300,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0
125400,9998,8,9995.0,22.0,,,10005,22,,,,,10001.5
125500,9998,3,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0
125600,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0
125700,9996,2,9995.0,26.0,,,9998,2,10004.0,2.0,10005.0,26.0,9997.0
125800,9996,1,9995.0,27.0,,,9998,1,10004.0,1.0,10005.0,27.0,9997.0
125900,9996,2,9995.0,28.0,,,10000,6,10004.0,2.0,10005.0,28.0,9998.0
126000,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0
126100,10002,1,9998.0,10.0,9996.0,2.0,10004,2,10005.0,27.0,,,10003.0
126200,10002,7,9995.0,24.0,,,10005,24,,,,,10003.5
126300,9995,29,,,,,10005,29,,,,,10000.0
126400,9995,27,,,,,10005,27,,,,,10000.0
126500,9998,7,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10001.0
126600,9996,1,9995.0,21.0,,,10002,5,10004.0,1.0,10005.0,21.0,9999.0
126700,10002,2,9998.0,4.0,9995.0,23.0,10005,23,,,,,10003.5
126800,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0
126900,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0
127000,9995,26,,,,,10005,26,,,,,10000.0
127100,9995,27,,,,,10005,27,,,,,10000.0
127200,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0
127300,9995,28,,,,,10005,28,,,,,10000.0
127400,9998,5,9995.0,27.0,,,10005,27,,,,,10001.5
127500,9996,2,9995.0,29.0,,,9998,3,10004.0,2.0,10005.0,29.0,9997.0
127600,9995,27,,,,,10002,6,10005.0,27.0,,,9998.5
127700,9998,8,9995.0,20.0,,,10005,20,,,,,10001.5
127800,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
127900,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0
128000,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0
128100,9998,5,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10001.0
128200,10002,1,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10003.0
128300,9995,25,,,,,10005,25,,,,,10000.0
128400,9996,1,9995.0,22.0,,,10002,5,10004.0,1.0,10005.0,22.0,9999.0
128500,9998,3,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10001.0
128600,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0
128700,9995,26,,,,,10005,26,,,,,10000.0
128800,9995,21,,,,,10005,21,,,,,10000.0
128900,10002,2,9995.0,25.0,,,10005,25,,,,,10003.5
129000,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0
129100,9996,1,9995.0,26.0,,,10002,5,10004.0,1.0,10005.0,26.0,9999.0
129200,9998,10,9995.0,26.0,,,10005,26,,,,,10001.5
129300,9995,23,,,,,10005,23,,,,,10000.0
129400,9996,1,9995.0,24.0,,,10002,6,10004.0,1.0,10005.0,24.0,9999.0
129500,9995,20,,,,,10005,20,,,,,10000.0
129600,9998,3,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,,,10001.0
129700,9996,2,9995.0,21.0,,,10000,3,10004.0,2.0,10005.0,21.0,9998.0
129800,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
129900,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0
130000,9995,29,,,,,10005,29,,,,,10000.0
130100,9996,2,9995.0,20.0,,,9998,1,10004.0,2.0,10005.0,20.0,9997.0
130200,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0
130300,10002,1,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10003.0
130400,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
130500,9995,21,,,,,10005,21,,,,,10000.0
130600,9995,21,,,,,10005,21,,,,,10000.0
130700,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0
130800,9998,2,9995.0,23.0,,,10005,23,,,,,10001.5
130900,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0
131000,9995,26,,,,,10005,26,,,,,10000.0
131100,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0
131200,9998,6,9995.0,30.0,,,10005,30,,,,,10001.5
131300,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0
131400,9995,21,,,,,9998,1,10005.0,21.0,,,9996.5
131500,9995,26,,,,,10005,26,,,,,10000.0
131600,10002,1,9995.0,30.0,,,10005,30,,,,,10003.5
131700,9998,10,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10001.0
131800,9996,1,9995.0,27.0,,,10002,7,10004.0,1.0,10005.0,27.0,9999.0
131900,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0
132000,9998,2,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10001.0
132100,9998,3,9995.0,24.0,,,10005,24,,,,,10001.5
132200,9996,2,9995.0,27.0,,,10002,1,10004.0,2.0,10005.0,27.0,9999.0
132300,10002,4,9995.0,24.0,,,10005,24,,,,,10003.5
132400,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0
132500,9998,8,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,,,10001.0
132600,9995,29,,,,,10005,29,,,,,10000.0
132700,9995,23,,,,,10005,23,,,,,10000.0
132800,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0
132900,9996,2,9995.0,30.0,,,9998,1,10002.0,1.0,10004.0,2.0,9997.0
133000,9995,23,,,,,10005,23,,,,,10000.0
133100,10002,5,9996.0,1.0,9995.0,23.0,10004,1,10005.0,23.0,,,10003.0
133200,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
133300,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0
133400,9998,2,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10001.0
133500,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0
133600,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0
133700,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0
133800,9996,2,9995.0,21.0,,,10002,8,10004.0,2.0,10005.0,21.0,9999.0
133900,9998,7,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0
134000,9995,24,,,,,10000,3,10005.0,24.0,,,9997.5
134100,9998,8,9996.0,1.0,9995.0,23.0,10004,1,10005.0,23.0,,,10001.0
134200,10002,1,9995.0,29.0,,,10005,29,,,,,10003.5
134300,10002,1,9996.0,2.0,9995.0,30.0,10004,2,10005.0,30.0,,,10003.0
134400,9998,8,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10001.0
134500,9995,24,,,,,10005,24,,,,,10000.0
134600,10000,5,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10002.0
134700,10002,4,9996.0,1.0,9995.0,20.0,10004,1,10005.0,20.0,,,10003.0
134800,9996,2,9995.0,30.0,,,10002,4,10004.0,2.0,10005.0,30.0,9999.0
134900,9996,2,9995.0,21.0,,,9998,1,10004.0,2.0,10005.0,21.0,9997.0
135000,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0
135100,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0
135200,9998,5,9996.0,1.0,9995.0,20.0,10004,1,10005.0,20.0,,,10001.0
135300,9995,20,,,,,10005,20,,,,,10000.0
135400,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0
135500,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0
135600,10002,1,9995.0,21.0,,,10005,21,,,,,10003.5
135700,9995,26,,,,,10005,26,,,,,10000.0
135800,9995,24,,,,,10000,3,10005.0,24.0,,,9997.5
135900,9995,27,,,,,10005,27,,,,,10000.0
136000,9996,1,9995.0,30.0,,,9998,1,10004.0,1.0,10005.0,30.0,9997.0
136100,9995,29,,,,,10002,5,10005.0,29.0,,,9998.5
136200,9998,2,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0
136300,10002,1,9998.0,4.0,9996.0,2.0,10004,2,10005.0,30.0,,,10003.0
136400,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0
136500,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0
136600,9998,1,9995.0,25.0,,,10005,25,,,,,10001.5
136700,9995,24,,,,,10005,24,,,,,10000.0
136800,10002,1,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10003.0
136900,9995,23,,,,,10005,23,,,,,10000.0
137000,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0
137100,9995,24,,,,,10002,3,10005.0,24.0,,,9998.5
137200,9995,23,,,,,10005,23,,,,,10000.0
137300,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
137400,9996,2,9995.0,27.0,,,10002,6,10004.0,2.0,10005.0,27.0,9999.0
137500,9996,1,9995.0,29.0,,,9998,1,10004.0,1.0,10005.0,29.0,9997.0
137600,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0
137700,9996,1,9995.0,27.0,,,9998,8,10004.0,1.0,10005.0,27.0,9997.0
137800,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0
137900,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0
138000,9995,30,,,,,10005,30,,,,,10000.0
138100,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0
138200,9996,2,9995.0,22.0,,,9998,1,10004.0,2.0,10005.0,22.0,9997.0
138300,9995,30,,,,,10005,30,,,,,10000.0
138400,9996,2,9995.0,24.0,,,9998,1,10002.0,5.0,10004.0,2.0,9997.0
138500,9996,2,9995.0,22.0,,,10002,3,10004.0,2.0,10005.0,22.0,9999.0
138600,9998,4,9996.0,1.0,9995.0,30.0,10000,2,10004.0,1.0,10005.0,30.0,9999.0
138700,9998,6,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10001.0
138800,9996,2,9995.0,29.0,,,10002,1,10004.0,2.0,10005.0,29.0,9999.0
138900,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0
139000,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0
139100,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0
139200,9998,3,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10001.0
139300,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0
139400,10002,5,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10003.0
139500,9996,1,9995.0,20.0,,,10002,2,10004.0,1.0,10005.0,20.0,9999.0
139600,9995,25,,,,,9998,1,10005.0,25.0,,,9996.5
139700,9996,2,9995.0,25.0,,,10002,2,10004.0,2.0,10005.0,25.0,9999.0
139800,9998,3,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10001.0
139900,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0
140000,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0
140100,9995,27,,,,,10005,27,,,,,10000.0
140200,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0
140300,10002,1,9998.0,1.0,9996.0,2.0,10004,2,10005.0,26.0,,,10003.0
140400,9995,27,,,,,10005,27,,,,,10000.0
140500,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0
140600,9996,2,9995.0,27.0,,,10000,3,10002.0,1.0,10004.0,2.0,9998.0
140700,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0
140800,9998,7,9995.0,26.0,,,10005,26,,,,,10001.5
140900,9995,28,,,,,10005,28,,,,,10000.0
141000,9998,3,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10001.0
141100,9995,28,,,,,10005,28,,,,,10000.0
141200,9995,24,,,,,10002,1,10005.0,24.0,,,9998.5
141300,9995,22,,,,,10005,22,,,,,10000.0
141400,9996,2,9995.0,26.0,,,10002,2,10004.0,2.0,10005.0,26.0,9999.0
141500,9995,27,,,,,10005,27,,,,,10000.0
141600,9996,2,9995.0,29.0,,,10002,5,10004.0,2.0,10005.0,29.0,9999.0
141700,9995,22,,,,,10005,22,,,,,10000.0
141800,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0
141900,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0
142000,9998,5,9995.0,26.0,,,10005,26,,,,,10001.5
142100,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0
142200,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0
142300,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0
142400,10002,3,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,,,10003.0
142500,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0
142600,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0
142700,10002,5,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10003.0
142800,9998,1,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,,,10001.0
142900,9995,27,,,,,9998,1,10005.0,27.0,,,9996.5
143000,9996,2,9995.0,23.0,,,10002,2,10004.0,2.0,10005.0,23.0,9999.0
143100,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0
143200,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0
143300,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0
143400,9996,2,9995.0,26.0,,,10002,4,10004.0,2.0,10005.0,26.0,9999.0
143500,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0
143600,9995,22,,,,,10005,22,,,,,10000.0
143700,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0
143800,9996,2,9995.0,28.0,,,10002,9,10004.0,2.0,10005.0,28.0,9999.0
143900,10002,1,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10003.0
144000,9998,6,9995.0,22.0,,,10005,22,,,,,10001.5
