timestamp,day,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
86200,0,STARFRUIT,5047,28,,,,,5048,1,5054.0,28.0,,,5047.5,-597.830078125
86300,0,STARFRUIT,5049,5,5048.0,32.0,,,5055,32,,,,,5052.0,-597.654296875
86400,0,STARFRUIT,5049,2,5048.0,23.0,,,5055,2,5056.0,23.0,,,5052.0,-608.0
86500,0,STARFRUIT,5050,6,5049.0,21.0,,,5056,21,,,,,5053.0,-608.0
86600,0,STARFRUIT,5048,29,,,,,5055,30,,,,,5051.5,-616.8515625
86700,0,STARFRUIT,5053,3,5048.0,28.0,,,5055,28,,,,,5054.0,-618.05859375
86800,0,STARFRUIT,5048,30,,,,,5055,30,,,,,5051.5,-612.22265625
86900,0,STARFRUIT,5048,28,,,,,5051,1,5055.0,28.0,,,5049.5,-613.5390625
87000,0,STARFRUIT,5048,27,,,,,5055,27,,,,,5051.5,-612.01171875
87100,0,STARFRUIT,5049,27,,,,,5056,27,,,,,5052.5,-620.37890625
87200,0,STARFRUIT,5049,23,,,,,5056,23,,,,,5052.5,-623.48046875
87300,0,STARFRUIT,5049,29,,,,,5056,29,,,,,5052.5,-620.21875
87400,0,STARFRUIT,5049,29,,,,,5055,1,5056.0,29.0,,,5052.0,-618.796875
87500,0,STARFRUIT,5049,22,,,,,5056,22,,,,,5052.5,-619.8984375
87600,0,STARFRUIT,5054,1,5049.0,6.0,5048.0,29.0,5055,31,,,,,5054.5,-616.21484375
87700,0,STARFRUIT,5049,25,,,,,5055,2,5056.0,23.0,,,5052.0,-616.98828125
87800,0,STARFRUIT,5050,8,5049.0,31.0,,,5056,31,,,,,5053.0,-620.2578125
87900,0,STARFRUIT,5055,1,5049.0,23.0,,,5056,23,,,,,5055.5,-620.5859375
88000,0,STARFRUIT,5050,28,,,,,5056,2,5057.0,26.0,,,5053.0,-623.9140625
88100,0,STARFRUIT,5050,29,,,,,5057,29,,,,,5053.5,-629.14453125
88200,0,STARFRUIT,5051,2,5050.0,20.0,,,5057,22,,,,,5054.0,-631.77734375
88300,0,STARFRUIT,5056,10,5052.0,7.0,5051.0,1.0,5057,1,5058.0,29.0,,,5056.5,-634.28125
88400,0,STARFRUIT,5050,24,,,,,5055,2,5057.0,24.0,,,5052.5,-609.5625
88500,0,STARFRUIT,5051,22,,,,,5058,22,,,,,5054.5,-625.671875
88600,0,STARFRUIT,5050,30,,,,,5052,4,5055.0,2.0,5057.0,30.0,5051.0,-608.96875
88700,0,STARFRUIT,5050,5,5049.0,27.0,,,5056,27,,,,,5053.0,-591.109375
88800,0,STARFRUIT,5050,4,5049.0,27.0,,,5056,29,,,,,5053.0,-592.0546875
88900,0,STARFRUIT,5050,1,5049.0,26.0,,,5056,27,,,,,5053.0,-591.890625
89000,0,STARFRUIT,5050,24,,,,,5057,24,,,,,5053.5,-603.640625
89100,0,STARFRUIT,5051,3,5050.0,21.0,,,5057,21,,,,,5054.0,-607.65625
89200,0,STARFRUIT,5050,2,5049.0,24.0,,,5054,1,5056.0,26.0,,,5052.0,-593.65625
89300,0,STARFRUIT,5050,3,5049.0,26.0,,,5056,26,,,,,5053.0,-589.5625
89400,0,STARFRUIT,5050,7,5049.0,31.0,,,5056,31,,,,,5053.0,-585.890625
89500,0,STARFRUIT,5049,32,,,,,5056,32,,,,,5052.5,-580.53125
89600,0,STARFRUIT,5049,24,,,,,5055,2,5056.0,23.0,,,5052.0,-578.90625
89700,0,STARFRUIT,5049,23,,,,,5056,23,,,,,5052.5,-586.6171875
89800,0,STARFRUIT,5055,1,5050.0,8.0,5049.0,27.0,5056,27,,,,,5055.5,-594.7109375
89900,0,STARFRUIT,5050,30,,,,,5056,2,5057.0,28.0,,,5053.0,-598.359375
90000,0,STARFRUIT,5052,2,5050.0,22.0,,,5058,22,,,,,5055.0,-616.5859375
90100,0,STARFRUIT,5051,22,,,,,5056,8,5057.0,1.0,5058.0,21.0,5053.5,-619.6875
90200,0,STARFRUIT,5050,26,,,,,5055,6,5057.0,26.0,,,5052.5,-610.96875
90300,0,STARFRUIT,5051,3,5050.0,28.0,,,5057,28,,,,,5054.0,-612.4921875
90400,0,STARFRUIT,5051,26,,,,,5056,7,5058.0,26.0,,,5053.5,-617.65625
90500,0,STARFRUIT,5051,9,5050.0,27.0,,,5057,28,,,,,5054.0,-613.5390625
90600,0,STARFRUIT,5051,23,,,,,5058,23,,,,,5054.5,-625.4609375
90700,0,STARFRUIT,5051,20,,,,,5058,20,,,,,5054.5,-627.3671875
90800,0,STARFRUIT,5052,1,5051.0,25.0,,,5058,26,,,,,5055.0,-633.484375
90900,0,STARFRUIT,5051,22,,,,,5058,22,,,,,5054.5,-624.6796875
91000,0,STARFRUIT,5052,32,,,,,5058,2,5059.0,30.0,,,5055.0,-637.90625
91100,0,STARFRUIT,5052,26,,,,,5059,26,,,,,5055.5,-653.328125
91200,0,STARFRUIT,5053,1,5052.0,20.0,,,5057,4,5059.0,21.0,,,5055.0,-652.734375
91300,0,STARFRUIT,5053,22,,,,,5058,7,5060.0,22.0,,,5055.5,-661.90625
91400,0,STARFRUIT,5054,26,,,,,5060,2,5061.0,24.0,,,5057.0,-677.9609375
91500,0,STARFRUIT,5055,2,5054.0,27.0,,,5061,27,,,,,5058.0,-680.90625
91600,0,STARFRUIT,5058,3,5054.0,3.0,5053.0,22.0,5060,22,,,,,5059.0,-669.8984375
91700,0,STARFRUIT,5053,26,,,,,5060,26,,,,,5056.5,-667.265625
91800,0,STARFRUIT,5057,5,5054.0,21.0,,,5060,1,5061.0,20.0,,,5058.5,-677.8828125
91900,0,STARFRUIT,5058,5,5054.0,30.0,,,5059,2,5061.0,30.0,,,5058.5,-685.296875
92000,0,STARFRUIT,5055,6,5054.0,24.0,,,5061,24,,,,,5058.0,-690.46875
92100,0,STARFRUIT,5054,31,,,,,5061,31,,,,,5057.5,-689.6015625
92200,0,STARFRUIT,5054,29,,,,,5061,29,,,,,5057.5,-688.4296875
92300,0,STARFRUIT,5054,25,,,,,5055,1,5061.0,25.0,,,5054.5,-688.046875
92400,0,STARFRUIT,5054,21,,,,,5061,21,,,,,5057.5,-692.4921875
92500,0,STARFRUIT,5054,29,,,,,5060,2,5061.0,27.0,,,5057.0,-678.4375
92600,0,STARFRUIT,5054,26,,,,,5061,27,,,,,5057.5,-680.9375
92700,0,STARFRUIT,5053,27,,,,,5058,7,5060.0,27.0,,,5055.5,-665.6171875
92800,0,STARFRUIT,5054,30,,,,,5061,30,,,,,5057.5,-681.15625
92900,0,STARFRUIT,5055,4,5054.0,28.0,,,5061,2,5062.0,28.0,,,5058.0,-695.375
93000,0,STARFRUIT,5054,23,,,,,5061,23,,,,,5057.5,-690.1875
93100,0,STARFRUIT,5054,27,,,,,5057,2,5061.0,27.0,,,5055.5,-686.3125
93200,0,STARFRUIT,5054,23,,,,,5061,23,,,,,5057.5,-694.0390625
93300,0,STARFRUIT,5054,23,,,,,5057,6,5059.0,1.0,5061.0,23.0,5055.5,-685.46875
93400,0,STARFRUIT,5054,23,,,,,5061,23,,,,,5057.5,-693.4375
93500,0,STARFRUIT,5059,5,5055.0,1.0,5054.0,28.0,5061,29,,,,,5060.0,-692.859375
93600,0,STARFRUIT,5055,29,,,,,5062,29,,,,,5058.5,-711.578125
93700,0,STARFRUIT,5056,1,5055.0,29.0,,,5062,30,,,,,5059.0,-712.703125
93800,0,STARFRUIT,5056,21,,,,,5061,6,5062.0,1.0,5063.0,20.0,5058.5,-717.5546875
93900,0,STARFRUIT,5056,29,,,,,5063,29,,,,,5059.5,-727.3125
94000,0,STARFRUIT,5057,8,5056.0,22.0,,,5063,22,,,,,5060.0,-732.3125
94100,0,STARFRUIT,5057,1,5056.0,30.0,,,5063,31,,,,,5060.0,-731.8984375
94200,0,STARFRUIT,5056,28,,,,,5061,3,5063.0,28.0,,,5058.5,-729.8984375
94300,0,STARFRUIT,5056,31,,,,,5063,31,,,,,5059.5,-722.9609375
94400,0,STARFRUIT,5057,23,,,,,5063,1,5064.0,22.0,,,5060.0,-740.125
94500,0,STARFRUIT,5057,21,,,,,5064,21,,,,,5060.5,-745.453125
94600,0,STARFRUIT,5058,2,5057.0,28.0,,,5064,28,,,,,5061.0,-741.09375
94700,0,STARFRUIT,5062,1,5057.0,21.0,,,5063,1,5064.0,20.0,,,5062.5,-739.046875
94800,0,STARFRUIT,5057,23,,,,,5063,1,5064.0,22.0,,,5060.0,-738.5625
94900,0,STARFRUIT,5056,2,5055.0,26.0,,,5062,28,,,,,5059.0,-714.8359375
95000,0,STARFRUIT,5057,6,5056.0,30.0,,,5063,30,,,,,5060.0,-725.6171875
95100,0,STARFRUIT,5061,1,5056.0,22.0,,,5063,22,,,,,5062.0,-720.5234375
95200,0,STARFRUIT,5056,29,,,,,5063,29,,,,,5059.5,-720.5390625
95300,0,STARFRUIT,5056,26,,,,,5061,4,5063.0,26.0,,,5058.5,-718.6171875
95400,0,STARFRUIT,5056,30,,,,,5061,1,5063.0,30.0,,,5058.5,-726.421875
95500,0,STARFRUIT,5056,21,,,,,5061,3,5063.0,21.0,,,5058.5,-732.65625
95600,0,STARFRUIT,5056,21,,,,,5063,21,,,,,5059.5,-724.4296875
95700,0,STARFRUIT,5056,29,,,,,5062,2,5063.0,27.0,,,5059.0,-718.6484375
95800,0,STARFRUIT,5056,22,,,,,5057,1,5063.0,22.0,,,5056.5,-726.8203125
95900,0,STARFRUIT,5062,1,5057.0,1.0,5056.0,24.0,5063,24,,,,,5062.5,-727.71875
96000,0,STARFRUIT,5062,1,5057.0,1.0,5056.0,20.0,5063,21,,,,,5062.5,-790.0
96100,0,STARFRUIT,5056,26,,,,,5063,27,,,,,5059.5,-787.4677734375
96200,0,STARFRUIT,5056,21,,,,,5063,21,,,,,5059.5,-787.4453125
96300,0,STARFRUIT,5056,23,,,,,5063,23,,,,,5059.5,-787.3408203125
96400,0,STARFRUIT,5057,9,5056.0,25.0,,,5063,27,,,,,5060.0,-787.84375
96500,0,STARFRUIT,5057,6,5056.0,27.0,,,5063,27,,,,,5060.0,-787.404296875
96600,0,STARFRUIT,5059,4,5056.0,25.0,,,5061,1,5063.0,25.0,,,5060.0,-787.2236328125
96700,0,STARFRUIT,5055,32,,,,,5060,2,5062.0,32.0,,,5057.5,-786.78125
96800,0,STARFRUIT,5056,4,5055.0,30.0,,,5062,30,,,,,5059.0,-786.4384765625
96900,0,STARFRUIT,5055,23,,,,,5062,23,,,,,5058.5,-786.2744140625
97000,0,STARFRUIT,5054,25,,,,,5061,25,,,,,5057.5,-785.33056640625
97100,0,STARFRUIT,5054,29,,,,,5059,8,5061.0,29.0,,,5056.5,-785.28271484375
97200,0,STARFRUIT,5053,20,,,,,5055,5,5060.0,20.0,,,5054.0,-787.0
97300,0,STARFRUIT,5059,1,5054.0,6.0,5053.0,21.0,5060,21,,,,,5059.5,-778.408203125
97400,0,STARFRUIT,5057,1,5052.0,30.0,,,5059,30,,,,,5058.0,-784.658203125
97500,0,STARFRUIT,5052,24,,,,,5059,24,,,,,5055.5,-783.08984375
97600,0,STARFRUIT,5055,6,5052.0,27.0,,,5057,2,5059.0,27.0,,,5056.0,-785.1015625
97700,0,STARFRUIT,5052,29,,,,,5059,29,,,,,5055.5,-785.5703125
97800,0,STARFRUIT,5052,2,5051.0,26.0,,,5056,7,5058.0,2.0,5059.0,26.0,5054.0,-791.15234375
97900,0,STARFRUIT,5052,23,,,,,5059,23,,,,,5055.5,-790.9140625
98000,0,STARFRUIT,5052,27,,,,,5058,2,5059.0,25.0,,,5055.0,-797.0390625
98100,0,STARFRUIT,5052,30,,,,,5053,1,5057.0,3.0,5059.0,30.0,5052.5,-787.875
98200,0,STARFRUIT,5052,29,,,,,5059,29,,,,,5055.5,-786.640625
98300,0,STARFRUIT,5052,21,,,,,5055,3,5059.0,21.0,,,5053.5,-789.9609375
98400,0,STARFRUIT,5052,28,,,,,5059,28,,,,,5055.5,-788.6328125
98500,0,STARFRUIT,5052,32,,,,,5059,32,,,,,5055.5,-791.375
98600,0,STARFRUIT,5052,24,,,,,5059,24,,,,,5055.5,-789.421875
98700,0,STARFRUIT,5052,26,,,,,5059,26,,,,,5055.5,-787.7734375
98800,0,STARFRUIT,5052,25,,,,,5058,2,5059.0,23.0,,,5055.0,-792.453125
98900,0,STARFRUIT,5052,4,5051.0,25.0,,,5058,25,,,,,5055.0,-807.2734375
99000,0,STARFRUIT,5051,28,,,,,5058,28,,,,,5054.5,-807.5546875
99100,0,STARFRUIT,5050,22,,,,,5057,22,,,,,5053.5,-824.640625
99200,0,STARFRUIT,5050,26,,,,,5057,26,,,,,5053.5,-825.734375
99300,0,STARFRUIT,5055,1,5050.0,2.0,5049.0,21.0,5056,2,5057.0,21.0,,,5055.5,-831.546875
99400,0,STARFRUIT,5050,1,5049.0,29.0,,,5056,30,,,,,5053.0,-833.953125
99500,0,STARFRUIT,5049,20,,,,,5056,20,,,,,5052.5,-834.40625
99600,0,STARFRUIT,5049,28,,,,,5056,28,,,,,5052.5,-840.078125
99700,0,STARFRUIT,5050,26,,,,,5057,26,,,,,5053.5,-821.15625
99800,0,STARFRUIT,5051,1,5050.0,25.0,,,5057,26,,,,,5054.0,-815.390625
99900,0,STARFRUIT,5050,28,,,,,5051,1,5057.0,28.0,,,5050.5,-819.7578125
